260 0.00010565 116 4 49.2647 1 
273 0.00012674 49 4 22.3704 1 
362 2.19339e-05 214 4 23.7224 1 
454 0.000152393 1788 4 59.3018 1 
421 0.00010619 157 4 31.4833 1 
324 0.00012674 213 4 10.7141 1 
287 6.04136e-05 109 4 59.3624 1 
300 2.19719e-05 100 4 21.6055 1 
354 2.50233e-05 207 4 17.7629 1 
371 0.000357987 218 4 32.6171 1 
438 0.000213668 157 4 43.2165 1 
399 0.0006683 1902 5 78.1821 1 
399 0.000539021 1902 5 78.2148 1 
411 5.8511e-05 209 4 44.4643 1 
295 0.000255389 1905 4 51.5614 1 
285 0.000247815 211 4 66.3447 1 
279 0.000118253 220 4 73.2172 1 
272 0.000427308 39 4 76.0976 1 
262 5.53899e-05 547 4 69.1197 1 
263 1.52216e-05 547 4 72.1526 1 
269 2.68505e-05 206 4 15.4644 1 
270 5.70808e-06 122 4 47.1351 1 
266 5.53907e-05 29 4 21.412 1 
258 3.25584e-05 115 4 33.3736 1 
261 5.53899e-05 47 4 60.149 1 
261 3.25584e-05 79 4 63.0748 1 
257 7.33424e-05 78 4 59.0822 1 
254 0.000235252 164 4 40.4521 1 
244 0.000198729 165 4 70.284 1 
253 5.86241e-05 97 4 14.7887 1 
254 0.000158925 236 4 28.6498 1 
258 2.50236e-05 60 4 41.4364 1 
353 6.71262e-06 295 1 128 0 
353 2.19336e-05 295 1 128 0 
349 0 370 1 128 0 
349 0 370 1 128 0 
349 0 370 1 128 0 
347 4.21469e-05 317 1 122 0 
349 6.75054e-06 298 1 126 0 
352 6.75054e-06 553 1 128 0 
353 4.56631e-05 309 1 128 0 
348 6.71262e-06 265 1 125 0 
349 5.23767e-05 376 1 124 0 
346 2.50233e-05 274 1 121 0 
350 6.0527e-05 269 1 122 0 
356 9.81806e-05 468 1 125 0 
356 2.68707e-05 322 1 122 0 
352 6.71262e-06 491 1 125 0 
350 7.57477e-05 308 1 127 0 
346 1.24205e-05 413 1 122 0 
351 2.69261e-05 310 1 122 0 
356 0.000180393 552 1 127 0 
356 3.53327e-05 468 1 122 0 
364 0 446 1 116 0 
352 1.24205e-05 292 1 116 0 
348 6.71244e-06 273 1 127 0 
346 1.24584e-05 274 1 121 0 
350 2.19336e-05 471 1 125 0 
351 2.69261e-05 364 1 127 0 
355 2.19336e-05 284 1 122 0 
349 3.26342e-05 373 1 125 0 
346 1.24609e-05 247 1 124 0 
345 2.19337e-05 248 1 121 0 
351 1.24205e-05 928 1 122 0 
354 0.000151855 466 1 122 0 
355 5.70789e-06 490 1 128 0 
356 2.69463e-05 322 1 120 0 
360 5.70808e-06 283 1 114 0 
349 0.000113261 370 1 125 0 
347 1.24609e-05 559 1 122 0 
351 6.04133e-05 484 1 122 0 
353 6.71262e-06 363 1 122 0 
356 0 387 1 122 0 
349 0.000136173 337 1 3.2129 1 
352 6.71272e-06 474 1 15.1091 1 
358 9.80395e-05 834 1 13.1903 1 
384 0.000107553 416 1 2.35509 1 
388 2.85394e-05 407 1 114 0 
365 2.19336e-05 583 1 111 0 
357 1.52816e-05 272 1 117 0 
353 7.25136e-05 295 1 128 0 
354 5.70827e-06 466 1 125 0 
356 5.54659e-05 552 1 124 0 
357 3.25987e-05 499 1 119 0 
350 3.52529e-05 290 1 126 0 
351 5.70789e-06 420 1 128 0 
355 2.19339e-05 419 1 124 0 
354 1.24205e-05 323 1 114 0 
346 2.85394e-05 246 1 128 0 
350 1.5221e-05 308 1 126 0 
354 6.71262e-06 291 1 126 0 
354 5.54661e-05 323 1 118 0 
344 2.19335e-05 324 1 128 0 
350 1.24204e-05 290 1 127 0 
352 1.24205e-05 491 1 124 0 
349 0 253 1 126 0 
350 4.56631e-05 471 1 123 0 
352 1.24584e-05 285 1 128 0 
355 1.52816e-05 322 1 124 0 
349 1.24205e-05 376 1 126 0 
357 0.000555054 582 1 123 0 
366 4.56636e-05 551 1 115 0 
350 2.85394e-05 365 1 128 0 
351 7.259e-05 554 1 126 0 
354 2.19339e-05 264 1 128 0 
353 6.71262e-06 269 1 122 0 
348 2.19336e-05 249 1 122 0 
349 3.2634e-05 275 1 122 0 
350 9.35191e-05 285 1 126 0 
350 6.0527e-05 269 1 122 0 
347 4.80999e-06 311 1 122 0 
350 1.5221e-05 308 1 126 0 
350 4.20715e-05 308 1 123 0 
349 3.52528e-05 376 1 126 0 
346 5.54706e-05 559 1 122 0 
347 3.26344e-05 560 1 121 0 
354 1.24205e-05 256 1 126 0 
360 3.52904e-05 306 1 119 0 
355 2.19716e-05 369 1 116 0 
346 7.33046e-05 246 1 128 0 
343 6.67142e-05 366 1 128 0 
352 0.000158925 296 1 124 0 
345 0 401 1 4.10067 1 
335 2.19714e-05 410 1 126 0 
341 0.000215213 362 1 121 0 
344 7.25136e-05 386 1 117 0 
345 2.19336e-05 348 1 121 0 
356 0.000107553 418 1 2.86799 1 
370 3.2634e-05 571 1 3.54599 1 
365 0.000179061 505 1 111 0 
347 0 260 1 128 0 
351 2.69261e-05 928 1 122 0 
354 4.21321e-05 332 1 2.60696 1 
399 4.21471e-05 397 1 9.5689 1 
476 0.00010565 428 1 7.02817 1 
468 2.19338e-05 398 1 118 0 
461 0.000327544 478 1 119 0 
416 0.000183415 573 1 3.86882 1 
381 0.000239978 400 1 11.5684 1 
360 0.000173712 437 1 4.23526 1 
347 2.69259e-05 326 1 124 0 
343 0.000196543 362 1 126 0 
347 7.25892e-05 560 1 120 0 
346 0.000153217 465 1 121 0 
344 6.65926e-05 396 1 3.79771 1 
365 0.000107553 415 1 6.67507 1 
425 1.52819e-05 359 1 117 0 
370 5.54657e-05 408 1 8.676 1 
345 0.000135942 461 1 10.6161 1 
346 7.56346e-05 456 1 9.68213 1 
340 4.20721e-05 346 1 126 0 
354 1.5221e-05 256 1 126 0 
356 2.19718e-05 552 1 122 0 
362 0.000113261 306 1 4.14304 1 
435 4.20715e-05 479 1 119 0 
375 1.24205e-05 1544 1 7.55065 1 
350 0.000146717 506 1 3.77887 1 
344 3.52521e-05 266 1 124 0 
356 0.000126578 387 1 122 0 
355 4.80999e-06 256 1 127 0 
352 5.70827e-06 245 1 128 0 
348 9.13262e-05 326 1 125 0 
354 0.000151855 466 1 122 0 
364 0 446 1 116 0 
358 2.86205e-05 437 1 4.04882 1 
350 4.56631e-05 438 1 128 0 
352 6.75054e-06 553 1 128 0 
357 2.85398e-05 334 1 113 0 
351 1.24205e-05 326 1 123 0 
350 6.05273e-05 308 1 126 0 
351 2.19339e-05 259 1 119 0 
350 5.54653e-05 308 1 126 0 
341 2.85402e-05 464 1 118 0 
346 5.85107e-05 413 1 122 0 
344 4.56631e-05 261 1 121 0 
336 0.000153317 377 1 118 0 
348 9.35635e-05 493 1 121 0 
339 0.000188362 566 1 3.54276 1 
320 3.52521e-05 452 1 7.25812 1 
310 0.000750119 411 1 117 0 
320 0.000844301 330 1 115 0 
347 6.71262e-06 496 1 122 0 
357 0.000820087 582 1 123 0 
364 0 486 1 113 0 
347 9.13275e-05 460 1 4.17029 1 
329 0.00047042 382 1 5.07162 1 
294 2.19942e-05 577 1 10.9308 1 
284 0.000195111 441 1 115 0 
311 0.000486719 580 1 113 0 
320 0.000722468 330 1 114 0 
333 2.85394e-05 561 1 119 0 
345 0.000136093 278 1 3.64913 1 
400 0.000517809 339 1 12.3832 1 
490 3.2634e-05 477 1 118 0 
428 3.52521e-05 435 1 116 0 
388 0.000122774 531 1 7.29512 1 
346 4.21469e-05 519 1 4.08674 1 
341 9.13275e-05 379 1 121 0 
347 6.71272e-06 560 1 122 0 
336 8.90661e-05 561 1 3.36269 1 
345 5.70789e-06 510 1 24.9317 1 
355 2.85398e-05 280 1 11.2504 1 
397 0.000159106 504 1 112 0 
371 0.000113261 1544 1 7.90771 1 
359 0.000379632 352 1 4.31751 1 
336 5.24144e-05 567 1 126 0 
338 0.000118178 482 1 121 0 
347 2.19336e-05 381 1 120 0 
347 1.24583e-05 381 1 122 0 
356 5.70789e-06 305 1 125 0 
375 6.04136e-05 281 1 3.06257 1 
392 0.000394501 572 1 5.55742 1 
368 4.20716e-05 333 1 3.29119 1 
357 0.000159105 582 1 121 0 
357 1.24609e-05 499 1 119 0 
352 2.69261e-05 470 1 128 0 
345 3.52899e-05 348 1 121 0 
355 1.5221e-05 570 1 121 0 
356 5.70789e-06 582 1 3.18382 1 
359 5.54659e-05 350 1 6.56334 1 
386 5.70789e-06 923 1 19.1534 1 
442 2.49477e-05 530 1 7.33678 1 
476 5.70789e-06 428 1 5.4465 1 
489 0.000487021 476 1 3.45221 1 
430 2.68707e-05 359 1 118 0 
394 0.000179138 429 1 114 0 
453 0.000107402 341 1 117 0 
553 0.000146793 433 1 3.173 1 
559 0.076973 684 1 2.80862 1 
528 0.000512346 514 1 118 0 
435 6.71262e-06 573 1 117 0 
386 0.000180394 531 1 114 0 
361 0.000107553 334 1 4.00875 1 
351 4.80999e-06 365 1 128 0 
345 1.24609e-05 266 1 128 0 
325 7.2589e-05 463 1 123 0 
299 9.13275e-05 451 1 116 0 
308 2.19336e-05 384 1 117 0 
311 0.000198879 385 1 114 0 
300 0.000926134 404 1 5.64419 1 
338 0.00010565 527 1 120 0 
365 4.21469e-05 583 1 116 0 
351 0.00022758 409 1 4.02807 1 
339 0.0003087 576 1 8.5988 1 
322 9.13262e-05 459 1 13.0276 1 
304 0.000173712 383 1 11.6845 1 
306 0.000299171 520 1 118 0 
321 3.52521e-05 390 1 6.07372 1 
248 0.00114161 532 1 56.6805 1 
234 0.000344668 453 1 54.3263 1 
327 0.000430211 448 1 42.0999 1 
351 0.00070223 461 1 15.3858 1 
323 0.00093334 517 1 62.3406 1 
310 0.000716309 457 1 55.3586 1 
330 0.000159106 448 1 10.785 1 
352 0.00010619 506 1 4.32786 1 
357 0.000127119 409 1 7.95505 1 
345 0.000375111 575 1 35.1486 1 
330 6.04136e-05 410 1 126 0 
343 8.8953e-05 347 1 119 0 
349 8.90672e-05 276 1 121 0 
355 6.05267e-05 305 1 126 0 
355 6.71262e-06 485 1 121 0 
358 1.24205e-05 358 1 4.01768 1 
357 0.000122835 468 1 121 0 
353 3.52904e-05 303 1 128 0 
351 5.54663e-05 364 1 126 0 
356 6.62349e-05 418 1 2.97743 1 
351 9.35187e-05 529 1 4.24357 1 
354 6.71272e-06 406 1 13.1624 1 
474 0.000973685 476 1 69.939 1 
527 0.000428309 432 1 20.6091 1 
498 0.000668602 432 1 120 0 
471 7.33051e-05 477 1 118 0 
443 7.25895e-05 341 1 119 0 
392 0.000113261 430 1 116 0 
360 3.52904e-05 306 1 119 0 
341 0.00023503 362 1 123 0 
345 4.21477e-05 501 1 118 0 
352 1.52216e-05 508 1 122 0 
356 1.24609e-05 550 1 120 0 
365 5.70789e-06 583 1 110 0 
346 4.84791e-06 335 1 128 0 
348 2.86201e-05 275 1 122 0 
344 1.52216e-05 348 1 121 0 
356 7.25897e-05 552 1 125 0 
353 1.24205e-05 309 1 127 0 
344 3.52521e-05 267 1 120 0 
349 2.69261e-05 275 1 122 0 
352 2.20321e-05 372 1 115 0 
350 4.20715e-05 308 1 123 0 
348 0.000118178 928 1 122 0 
350 4.80999e-06 275 1 122 0 
356 2.19342e-05 387 1 122 0 
358 2.19339e-05 258 1 117 0 
351 2.19336e-05 326 1 123 0 
347 4.56631e-05 381 1 120 0 
344 1.24583e-05 421 1 121 0 
356 7.25897e-05 582 1 2.9588 1 
432 0.000158924 340 1 114 0 
378 3.52524e-05 436 1 4.10343 1 
354 0.000113302 409 1 4.89086 1 
348 2.19335e-05 273 1 126 0 
353 2.69261e-05 363 1 122 0 
348 0.0011963 278 1 2.97898 1 
347 0.000153217 509 1 21.9617 1 
327 0.000727604 715 2 57.4191 1 
321 0.000545702 1547 1 62.2048 1 
426 0.00138385 1430 1 98.3354 1 
541 0.000983197 433 1 3.99633 1 
378 0.00124717 343 1 14.2199 1 
337 0.000668601 1545 1 48.2504 1 
335 0.00015174 462 1 53.9204 1 
349 5.70789e-06 447 1 3.9952 1 
347 9.34436e-05 361 1 3.77138 1 
326 0.000174145 390 1 3.72193 1 
256 0.000335156 392 1 13.0507 1 
250 3.53327e-05 578 1 116 0 
276 0.000336092 579 1 111 0 
260 0.0011613 393 1 111 0 
240 0.000813473 524 1 115 0 
308 9.80401e-05 394 1 115 0 
344 8.90669e-05 386 1 121 0 
339 0.000159143 925 1 10.3895 1 
357 5.70789e-06 424 1 5.59764 1 
449 7.33051e-05 427 1 6.55874 1 
406 1.52819e-05 342 1 3.84627 1 
288 0.000344669 450 1 40.6413 1 
118 0.00246538 539 1 32.6788 1 
100 0.00378711 537 4 42.3284 1 
41 0.00101159 536 0 10.9692 1 
58 0.000857989 201 0 18.7125 1 
224 0.000215288 77 4 42.1946 1 
234 0.000335941 233 4 68.4988 1 
223 2.19336e-05 454 1 49.284 1 
277 0.000900714 458 1 46.2222 1 
317 1.24582e-05 210 4 15.6369 1 
279 5.23755e-05 87 5 37.3359 1 
258 0.000430443 155 5 22.6165 1 
260 6.05267e-05 32 5 27.3077 1 
287 2.19338e-05 124 4 58.0083 1 
270 9.35641e-05 142 5 32.1616 1 
264 3.26342e-05 71 4 67.1559 1 
269 6.62346e-05 226 4 71.065 1 
262 6.71262e-06 114 4 75.0865 1 
357 6.75045e-06 358 1 119 0 
373 6.65926e-05 282 1 112 0 
357 6.62752e-05 468 1 121 0 
353 2.68505e-05 295 1 128 0 
352 6.71262e-06 245 1 128 0 
350 5.23768e-05 290 1 126 0 
352 2.68505e-05 277 1 121 0 
355 5.70789e-06 485 1 121 0 
350 4.20715e-05 308 1 123 0 
348 7.33058e-05 294 1 122 0 
348 9.34435e-05 336 1 121 0 
338 0.000212921 831 1 120 0 
352 2.50235e-05 498 1 121 0 
357 0.000107573 468 1 3.48221 1 
363 2.49479e-05 258 1 117 0 
357 2.19719e-05 334 1 114 0 
346 6.05273e-05 519 1 3.38555 1 
341 3.52521e-05 325 1 126 0 
339 4.20713e-05 402 1 120 0 
347 4.80999e-06 560 1 121 0 
356 3.52528e-05 387 1 122 0 
381 9.35187e-05 416 1 4.81733 1 
430 4.80999e-06 504 1 114 0 
436 2.85398e-05 431 1 117 0 
376 0.000136093 343 1 16.1571 1 
356 0.000179062 461 1 14.728 1 
342 7.259e-05 354 1 4.95719 1 
300 7.25145e-05 450 1 6.99332 1 
266 0.000179062 392 1 116 0 
304 0.000445433 393 1 112 0 
335 0.000120027 377 1 115 0 
343 1.24583e-05 347 1 120 0 
360 1.24205e-05 417 1 3.17239 1 
368 0.000228318 430 1 112 0 
350 6.6592e-05 438 1 128 0 
343 4.21062e-05 624 2 2.92513 1 
343 2.68852e-05 624 2 2.91656 1 
339 6.65932e-05 624 2 1.72808 1 
336 0.000106159 586 2 2.29627 1 
329 4.21099e-05 861 2 3.01097 1 
353 4.21622e-05 812 2 2.60696 1 
353 4.21622e-05 812 2 2.60696 1 
348 0 611 2 6.81773 1 
338 3.52596e-05 631 2 7.62053 1 
335 2.1942e-05 588 2 2.37673 1 
333 3.52596e-05 888 2 3.68567 1 
340 0 811 2 3.73139 1 
350 4.56636e-05 790 2 3.2354 1 
351 4.82133e-06 590 2 2.72182 1 
347 5.23833e-05 641 2 1.55492 1 
335 1.24288e-05 588 2 2.38495 1 
334 4.81754e-06 856 2 3.84642 1 
377 6.72102e-06 782 2 123 0 
383 2.68882e-05 884 2 3.68321 1 
354 0.000166139 783 2 8.83026 1 
344 3.25961e-05 619 2 13.6237 1 
337 2.4978e-05 593 2 7.72652 1 
332 6.62434e-05 722 2 5.45459 1 
322 2.1945e-05 810 2 3.46396 1 
329 1.24281e-05 768 2 125 0 
382 2.49856e-05 603 2 3.41566 1 
349 2.49856e-05 892 2 7.82451 1 
330 0.000240092 688 2 42.3257 1 
326 5.2388e-05 784 2 46.3165 1 
324 4.21099e-05 845 2 2.82358 1 
320 1.5221e-05 646 2 3.02794 1 
316 9.81889e-05 879 2 3.83894 1 
336 4.82132e-06 738 2 124 0 
377 6.72016e-06 610 2 3.2839 1 
347 6.72017e-06 592 2 8.74982 1 
341 2.68883e-05 693 2 6.99266 1 
332 3.52604e-05 850 2 6.94451 1 
304 3.25965e-05 627 2 123 0 
325 6.72396e-06 628 2 124 0 
344 2.49856e-05 599 2 2.6761 1 
336 0 606 2 7.71401 1 
324 1.24284e-05 845 2 3.31596 1 
307 0.000126587 905 2 127 0 
328 3.53441e-05 875 2 128 0 
347 4.21096e-05 788 2 127 0 
350 1.52213e-05 791 2 128 0 
339 5.70789e-06 693 2 5.72943 1 
326 2.49841e-05 843 2 8.85873 1 
309 8.90437e-05 616 2 125 0 
315 7.25513e-05 752 2 125 0 
319 6.72406e-06 754 2 125 0 
355 4.56636e-05 805 2 127 0 
359 1.24283e-05 753 2 126 0 
359 1.2429e-05 877 2 128 0 
364 9.34732e-05 723 2 127 0 
350 5.70789e-06 590 2 128 0 
349 6.72395e-06 630 2 128 0 
349 2.19412e-05 892 2 5.00252 1 
341 9.13275e-05 854 2 4.75332 1 
323 5.54285e-05 894 2 68.1816 1 
326 1.24288e-05 843 2 7.04081 1 
323 7.57253e-05 775 2 2.04188 1 
313 4.21698e-05 616 2 128 0 
328 6.72395e-06 768 2 128 0 
340 0 811 2 128 0 
345 4.56636e-05 769 2 128 0 
352 2.68898e-05 590 2 128 0 
354 5.55084e-05 783 2 127 0 
339 2.1945e-05 605 2 20.4822 1 
325 3.25965e-05 814 2 76.184 1 
323 5.54285e-05 894 2 68.1816 1 
317 1.24288e-05 895 2 10.8982 1 
308 7.33133e-05 780 2 2.02806 1 
298 0.000212705 767 2 123 0 
299 7.34343e-05 622 2 125 0 
301 0.000212864 634 2 125 0 
325 5.2477e-05 662 2 125 0 
329 3.5252e-05 756 2 125 0 
398 4.21698e-05 840 2 126 0 
411 0.000289039 889 2 127 0 
395 0 852 2 126 0 
381 4.81754e-06 603 2 126 0 
354 6.6713e-05 783 2 127 0 
319 4.5664e-05 763 2 87.0605 1 
191 0.000259568 824 1 16.7367 1 
171 7.56344e-05 669 1 17.9365 1 
150 5.70789e-06 672 1 27.4806 1 
153 0.000335155 707 1 28.4192 1 
258 0.000430334 765 2 55.3972 1 
242 9.13275e-05 801 2 23.2962 1 
295 6.62007e-05 658 2 123 0 
286 0.000173712 660 2 124 0 
290 0.000127006 678 2 124 0 
306 7.5748e-05 635 2 125 0 
249 9.13275e-05 680 2 123 0 
255 0.000332605 804 2 120 0 
288 6.65932e-05 682 2 121 0 
295 0.00052154 683 2 121 0 
371 0.000333321 1234 2 124 0 
566 1 2.14748e+09 2 128 0 
457 8.9044e-05 759 2 126 0 
412 6.72026e-06 702 2 5.01091 1 
341 9.13275e-05 854 2 4.75332 1 
337 5.70827e-06 593 2 10.5377 1 
330 2.68898e-05 607 2 2.61586 1 
321 0 608 2 128 0 
326 3.52642e-05 589 2 128 0 
330 5.23832e-05 794 2 128 0 
342 9.13275e-05 885 2 4.09265 1 
335 0 855 2 10.5518 1 
329 6.6713e-05 621 2 5.75902 1 
302 0.000270525 800 2 38.8524 1 
306 9.34814e-05 749 2 4.03301 1 
317 8.90323e-05 879 2 128 0 
325 1.24319e-05 736 2 125 0 
